HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,EloDiff,Liga_AUT,Liga_B1,Liga_D1,Liga_D2,Liga_DEN,Liga_E0,Liga_E1,Liga_E2,Liga_F1,Liga_F2,Liga_FIN,Liga_G1,Liga_I1,Liga_I2,Liga_N1,Liga_NOR,Liga_P1,Liga_POL,Liga_ROM,Liga_RUS,Liga_SC0,Liga_SC1,Liga_SP1,Liga_SP2,Liga_SWE,Liga_T1
-1.1502155482182161,-1.5160355099534195,2.127158197726487,1.929251775944726,0.7381902333913598,0.010142566434061867,0.41541504959144393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9525294357888846,-2.093280104936524,-0.8247904451816671,-1.133802620259508,-1.777952776820155,-2.1312789713196922,1.293559279495428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.835841559358283,0.04140448376922907,0.018623452792091086,0.09141913822218564,0.7381902333913598,0.621977291506563,-0.9936581722267681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05819056722229088,0.1690254606088382,0.4403304017789702,0.7040300174630324,1.1575474017599456,0.621977291506563,-0.12565764652720018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7713613911430779,-0.7148409618460543,-0.403083496194788,0.09141913822218564,0.7381902333913598,-0.2957747961021887,-0.06351806595643147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7216064293583637,2.0769093419024856,0.8620373507658493,1.0103354570834557,0.31883306502277403,1.233812016579064,-0.4038956959269138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.11309317180205078,-0.18360621513655487,-1.6682043431554254,-0.8274971806390845,0.31883306502277403,0.31605992897031243,0.07999656389867446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12286974830235751,0.32833621767147736,2.127158197726487,2.541862655185573,0.7381902333913598,0.010142566434061867,-0.23295549544504807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1507315493830004,-0.11253624777444508,0.018623452792091086,0.39772457784260906,0.7381902333913598,0.9278946540428136,0.2982740506678258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8566965186692257,1.2832063108771343,0.8620373507658493,1.6229463363243026,1.1575474017599456,1.8456467416515652,-0.48399338986698864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.045893161100401335,-0.6020041293364363,0.8620373507658493,0.39772457784260906,0.31883306502277403,-0.2957747961021887,0.6303113016257889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
